Xã/Phường,Quận/Huyện,Tỉnh/Thành phố,Chủ đầu tư,Tên dự án,Phân loại,Diện tích,Mức giá,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Mặt tiền,Hướng nhà,Hướng ban công,Thông tin khác,Lịch sử giá,Khoảng giá
Xã Thanh Lâm,Mê Linh,Hà Nội,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị HUD,HUD Me Linh Central,"Nhà biệt thự, liền kề tại HUD Me Linh Central",523 m²,35 tỷ,4 phòng,4 phòng,Hợp đồng mua bán,Không có thông tin,25 m,Đông - Bắc,Đông - Bắc,Đường vào: 30 m; Số tầng: 3 tầng,"Giá T10/22: 56,7 tr/m²; Giá T11/22: 56 tr/m²; Giá T12/22: 54,3 tr/m²; Giá T1/23: 54 tr/m²; Giá T2/23: 57,6 tr/m²; Giá T3/23: 53,9 tr/m²; Giá T4/23: 58,6 tr/m²; Giá T5/23: 48,1 tr/m²; Giá T6/23: 44,9 tr/m²; Giá T7/23: 44,4 tr/m²; Giá T8/23: 45,5 tr/m²; Giá T9/23: 45,2 tr/m²; Giá T10/23: 49,5 tr/m²; Giá T11/23: 46,3 tr/m²; Giá T12/23: 48,1 tr/m²; Giá T1/24: 50,1 tr/m²; Giá T2/24: 48,9 tr/m²; Giá T3/24: 50 tr/m²; Giá T4/24: 57,2 tr/m²; Giá T5/24: 55,8 tr/m²; Giá T6/24: 53,2 tr/m²; Giá T7/24: 58,8 tr/m²; Giá T8/24: 61,2 tr/m²; Giá T9/24: 60,8 tr/m²; Giá T10/24: 61,9 tr/m²;  ","42,7 62,8; 47,7 62,4; 42,3 60,5; 48 62,2; 51,9 61,5; 49,8 64; 52 78,8; 37,4 59,6; 32,8 53,9; 36 56,2; 36,2 57,7; 36,5 52,8; 37 57,5; 36,7 57,7; 40 57,1; 38,3 63,4; 37,5 59,6; 40 63,7; 44,2 65,4; 44,5 67,9; 43,2 67,9; 45,1 76,9; 47,8 72,3; 47,8 78,4; 48,3 78,4"
Xã Thanh Lâm,Mê Linh,Hà Nội,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị HUD,HUD Me Linh Central,"Nhà biệt thự, liền kề tại HUD Me Linh Central","268,5 m²","17,8 tỷ",4 phòng,3 phòng,Hợp đồng mua bán,Không nội thất,10 m,Đông - Bắc,Đông - Bắc,Số tầng: 3 tầng,"Giá T10/22: 56,7 tr/m²; Giá T11/22: 56 tr/m²; Giá T12/22: 54,3 tr/m²; Giá T1/23: 54 tr/m²; Giá T2/23: 57,6 tr/m²; Giá T3/23: 53,9 tr/m²; Giá T4/23: 58,6 tr/m²; Giá T5/23: 48,1 tr/m²; Giá T6/23: 44,9 tr/m²; Giá T7/23: 44,4 tr/m²; Giá T8/23: 45,5 tr/m²; Giá T9/23: 45,2 tr/m²; Giá T10/23: 49,5 tr/m²; Giá T11/23: 46,3 tr/m²; Giá T12/23: 48,1 tr/m²; Giá T1/24: 50,1 tr/m²; Giá T2/24: 48,9 tr/m²; Giá T3/24: 50 tr/m²; Giá T4/24: 57,2 tr/m²; Giá T5/24: 55,8 tr/m²; Giá T6/24: 53,2 tr/m²; Giá T7/24: 58,8 tr/m²; Giá T8/24: 61,2 tr/m²; Giá T9/24: 60,8 tr/m²; Giá T10/24: 61,9 tr/m²;  ","42,7 62,8; 47,7 62,4; 42,3 60,5; 48 62,2; 51,9 61,5; 49,8 64; 52 78,8; 37,4 59,6; 32,8 53,9; 36 56,2; 36,2 57,7; 36,5 52,8; 37 57,5; 36,7 57,7; 40 57,1; 38,3 63,4; 37,5 59,6; 40 63,7; 44,2 65,4; 44,5 67,9; 43,2 67,9; 45,1 76,9; 47,8 72,3; 47,8 78,4; 48,3 78,4"
Xã Thanh Lâm,Mê Linh,Hà Nội,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị HUD,HUD Me Linh Central,"Nhà biệt thự, liền kề tại HUD Me Linh Central","268,5 m²",Thỏa thuận,Không có thông tin,Không có thông tin,Hợp đồng mua bán,"Bàn giao hoàn thiện mặt ngoài đồng bộ, bàn giao thô bên trong",Không có thông tin,Không có thông tin,Không có thông tin,Số tầng: 4 tầng,"Giá T10/22: 56,7 tr/m²; Giá T11/22: 56 tr/m²; Giá T12/22: 54,3 tr/m²; Giá T1/23: 54 tr/m²; Giá T2/23: 57,6 tr/m²; Giá T3/23: 53,9 tr/m²; Giá T4/23: 58,6 tr/m²; Giá T5/23: 48,1 tr/m²; Giá T6/23: 44,9 tr/m²; Giá T7/23: 44,4 tr/m²; Giá T8/23: 45,5 tr/m²; Giá T9/23: 45,2 tr/m²; Giá T10/23: 49,5 tr/m²; Giá T11/23: 46,3 tr/m²; Giá T12/23: 48,1 tr/m²; Giá T1/24: 50,1 tr/m²; Giá T2/24: 48,9 tr/m²; Giá T3/24: 50 tr/m²; Giá T4/24: 57,2 tr/m²; Giá T5/24: 55,8 tr/m²; Giá T6/24: 53,2 tr/m²; Giá T7/24: 58,8 tr/m²; Giá T8/24: 61,2 tr/m²; Giá T9/24: 60,8 tr/m²; Giá T10/24: 61,9 tr/m²;  ","42,7 62,8; 47,7 62,4; 42,3 60,5; 48 62,2; 51,9 61,5; 49,8 64; 52 78,8; 37,4 59,6; 32,8 53,9; 36 56,2; 36,2 57,7; 36,5 52,8; 37 57,5; 36,7 57,7; 40 57,1; 38,3 63,4; 37,5 59,6; 40 63,7; 44,2 65,4; 44,5 67,9; 43,2 67,9; 45,1 76,9; 47,8 72,3; 47,8 78,4; 48,3 78,4"
Chi Đông,Mê Linh,Hà Nội,Công ty CP Xây dựng số 9 - Vinaconex,Khu đô thị Chi Đông,"Nhà biệt thự, liền kề tại Khu đô thị Chi Đông",165 m²,"7,2 tỷ",Không có thông tin,Không có thông tin,Sổ đỏ/ Sổ hồng,Không có thông tin,6 m,Đông - Bắc,Không có thông tin,"Đường vào: 11,5 m; Số tầng: 3 tầng",Không có dữ liệu lịch sử giá,Không có dữ liệu lịch sử khoảng giá
Xã Tiền Phong,Mê Linh,Hà Nội,Công ty CP Hà Phong,Khu đô thị Hà Phong,"Nhà biệt thự, liền kề tại Khu đô thị Hà Phong",316 m²,Thỏa thuận,Không có thông tin,Không có thông tin,Sổ đỏ/ Sổ hồng,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,"Giá Q3/22: 45 tr/m²; Giá Q3/22: 45 tr/m²; Giá Q4/22: 44 tr/m²; Giá Q4/22: 44 tr/m²; Giá Q4/22: 44 tr/m²; Giá Q1/23: 44 tr/m²; Giá Q1/23: 44 tr/m²; Giá Q1/23: 44 tr/m²; Giá Q2/23: 44,6 tr/m²; Giá Q2/23: 44,6 tr/m²; Giá Q2/23: 44,6 tr/m²; Giá Q3/23: 44,6 tr/m²; Giá Q3/23: 44,6 tr/m²; Giá Q3/23: 44,6 tr/m²; Giá Q4/23: 46,2 tr/m²; Giá Q4/23: 46,2 tr/m²; Giá Q4/23: 46,2 tr/m²; Giá Q1/24: 45,2 tr/m²; Giá Q1/24: 45,2 tr/m²; Giá Q1/24: 45,2 tr/m²; Giá Q2/24: 53 tr/m²; Giá Q2/24: 53 tr/m²; Giá Q2/24: 53 tr/m²; Giá Q3/24: 51 tr/m²; Giá Q3/24: 51 tr/m²;  ","38,8 102,7; 38,8 102,7; 38,3 59,4; 38,3 59,4; 38,3 59,4; 38,3 59,4; 38,3 59,4; 38,3 59,4; 33,5 53,9; 33,5 53,9; 33,5 53,9; 33,6 57,5; 33,6 57,5; 33,6 57,5; 29,3 117,3; 29,3 117,3; 29,3 117,3; 35 98,8; 35 98,8; 35 98,8; 38 102,3; 38 102,3; 38 102,3; 38,2 105,5; 38,2 105,5"
Thị trấn Quang Minh,Huyện Mê Linh,Hà Nội,Công Ty CP Đầu Tư Xây dựng Long Việt,Khu đô thị Quang Minh,"Nhà biệt thự, liền kề tại Khu đô thị Quang Minh",400 m²,60 triệu/m²,3 phòng,Không có thông tin,Sổ đỏ/ Sổ hồng,Không có thông tin,12 m,Không có thông tin,Không có thông tin,Đường vào: 20 m; Số tầng: 3 tầng,"Giá T10/22: 46,1 tr/m²; Giá T11/22: 47,7 tr/m²; Giá T12/22: 43 tr/m²; Giá T1/23: 35,5 tr/m²; Giá T2/23: 37,7 tr/m²; Giá T3/23: 41,8 tr/m²; Giá T4/23: 45 tr/m²; Giá T5/23: 39,5 tr/m²; Giá T6/23: 40,3 tr/m²; Giá T7/23: 44,8 tr/m²; Giá T8/23: 43,6 tr/m²; Giá T9/23: 41,3 tr/m²; Giá T10/23: 46,8 tr/m²; Giá T11/23: 44,5 tr/m²; Giá T12/23: 44,6 tr/m²; Giá T1/24: 42,6 tr/m²; Giá T2/24: 42,8 tr/m²; Giá T3/24: 45,3 tr/m²; Giá T4/24: 48,2 tr/m²; Giá T5/24: 53,7 tr/m²; Giá T6/24: 42 tr/m²; Giá T7/24: 42 tr/m²; Giá T8/24: 45 tr/m²; Giá T9/24: 48,6 tr/m²; Giá T10/24: 59,4 tr/m²;  ","31,2 63,8; 27 55,1; 27,5 63,6; 26 61,5; 31,4 57,5; 31,5 63,6; 32 63,1; 30,2 62,9; 30,2 64,2; 35,5 61,8; 30,2 68,2; 35 56,1; 34,4 56,9; 30,8 61,4; 36,7 60,1; 28,5 60,6; 28,1 58,5; 34,7 62,7; 38 66,9; 36,7 73,7; 36,9 64,7; 36,5 60; 39,9 69; 35 80,2; 41,2 103,7"
Xã Thanh Lâm,Mê Linh,Hà Nội,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị HUD,HUD Me Linh Central,"Nhà biệt thự, liền kề tại HUD Me Linh Central","268,5 m²","17,8 tỷ",4 phòng,3 phòng,Hợp đồng mua bán,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Số tầng: 3 tầng,"Giá T10/22: 56,7 tr/m²; Giá T11/22: 56 tr/m²; Giá T12/22: 54,3 tr/m²; Giá T1/23: 54 tr/m²; Giá T2/23: 57,6 tr/m²; Giá T3/23: 53,9 tr/m²; Giá T4/23: 58,6 tr/m²; Giá T5/23: 48,1 tr/m²; Giá T6/23: 44,9 tr/m²; Giá T7/23: 44,4 tr/m²; Giá T8/23: 45,5 tr/m²; Giá T9/23: 45,2 tr/m²; Giá T10/23: 49,5 tr/m²; Giá T11/23: 46,3 tr/m²; Giá T12/23: 48,1 tr/m²; Giá T1/24: 50,1 tr/m²; Giá T2/24: 48,9 tr/m²; Giá T3/24: 50 tr/m²; Giá T4/24: 57,2 tr/m²; Giá T5/24: 55,8 tr/m²; Giá T6/24: 53,2 tr/m²; Giá T7/24: 58,8 tr/m²; Giá T8/24: 61,2 tr/m²; Giá T9/24: 60,8 tr/m²; Giá T10/24: 61,9 tr/m²;  ","42,7 62,8; 47,7 62,4; 42,3 60,5; 48 62,2; 51,9 61,5; 49,8 64; 52 78,8; 37,4 59,6; 32,8 53,9; 36 56,2; 36,2 57,7; 36,5 52,8; 37 57,5; 36,7 57,7; 40 57,1; 38,3 63,4; 37,5 59,6; 40 63,7; 44,2 65,4; 44,5 67,9; 43,2 67,9; 45,1 76,9; 47,8 72,3; 47,8 78,4; 48,3 78,4"
Xã Thanh Lâm,Mê Linh,Hà Nội,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị HUD,HUD Me Linh Central,"Nhà biệt thự, liền kề tại HUD Me Linh Central",300 m²,Thỏa thuận,5 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Không có thông tin,10 m,Không có thông tin,Không có thông tin,"Đường vào: 16,5 m; Số tầng: 3 tầng","Giá T10/22: 56,7 tr/m²; Giá T11/22: 56 tr/m²; Giá T12/22: 54,3 tr/m²; Giá T1/23: 54 tr/m²; Giá T2/23: 57,6 tr/m²; Giá T3/23: 53,9 tr/m²; Giá T4/23: 58,6 tr/m²; Giá T5/23: 48,1 tr/m²; Giá T6/23: 44,9 tr/m²; Giá T7/23: 44,4 tr/m²; Giá T8/23: 45,5 tr/m²; Giá T9/23: 45,2 tr/m²; Giá T10/23: 49,5 tr/m²; Giá T11/23: 46,3 tr/m²; Giá T12/23: 48,1 tr/m²; Giá T1/24: 50,1 tr/m²; Giá T2/24: 48,9 tr/m²; Giá T3/24: 50 tr/m²; Giá T4/24: 57,2 tr/m²; Giá T5/24: 55,8 tr/m²; Giá T6/24: 53,2 tr/m²; Giá T7/24: 58,8 tr/m²; Giá T8/24: 61,2 tr/m²; Giá T9/24: 60,8 tr/m²; Giá T10/24: 61,9 tr/m²;  ","42,7 62,8; 47,7 62,4; 42,3 60,5; 48 62,2; 51,9 61,5; 49,8 64; 52 78,8; 37,4 59,6; 32,8 53,9; 36 56,2; 36,2 57,7; 36,5 52,8; 37 57,5; 36,7 57,7; 40 57,1; 38,3 63,4; 37,5 59,6; 40 63,7; 44,2 65,4; 44,5 67,9; 43,2 67,9; 45,1 76,9; 47,8 72,3; 47,8 78,4; 48,3 78,4"
Xã Thanh Lâm,Mê Linh,Hà Nội,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị HUD,HUD Me Linh Central,"Nhà biệt thự, liền kề tại HUD Me Linh Central",323 m²,Thỏa thuận,4 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Không có thông tin,10 m,Đông - Nam,Đông - Nam,"Đường vào: 13,5 m; Số tầng: 3 tầng","Giá T10/22: 56,7 tr/m²; Giá T11/22: 56 tr/m²; Giá T12/22: 54,3 tr/m²; Giá T1/23: 54 tr/m²; Giá T2/23: 57,6 tr/m²; Giá T3/23: 53,9 tr/m²; Giá T4/23: 58,6 tr/m²; Giá T5/23: 48,1 tr/m²; Giá T6/23: 44,9 tr/m²; Giá T7/23: 44,4 tr/m²; Giá T8/23: 45,5 tr/m²; Giá T9/23: 45,2 tr/m²; Giá T10/23: 49,5 tr/m²; Giá T11/23: 46,3 tr/m²; Giá T12/23: 48,1 tr/m²; Giá T1/24: 50,1 tr/m²; Giá T2/24: 48,9 tr/m²; Giá T3/24: 50 tr/m²; Giá T4/24: 57,2 tr/m²; Giá T5/24: 55,8 tr/m²; Giá T6/24: 53,2 tr/m²; Giá T7/24: 58,8 tr/m²; Giá T8/24: 61,2 tr/m²; Giá T9/24: 60,8 tr/m²; Giá T10/24: 61,9 tr/m²;  ","42,7 62,8; 47,7 62,4; 42,3 60,5; 48 62,2; 51,9 61,5; 49,8 64; 52 78,8; 37,4 59,6; 32,8 53,9; 36 56,2; 36,2 57,7; 36,5 52,8; 37 57,5; 36,7 57,7; 40 57,1; 38,3 63,4; 37,5 59,6; 40 63,7; 44,2 65,4; 44,5 67,9; 43,2 67,9; 45,1 76,9; 47,8 72,3; 47,8 78,4; 48,3 78,4"
Xã Thanh Lâm,Mê Linh,Hà Nội,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị HUD,HUD Me Linh Central,"Nhà biệt thự, liền kề tại HUD Me Linh Central","461,2 m²",Thỏa thuận,Không có thông tin,Không có thông tin,Sổ đỏ/ Sổ hồng,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Đường vào: 30 m,"Giá T10/22: 56,7 tr/m²; Giá T11/22: 56 tr/m²; Giá T12/22: 54,3 tr/m²; Giá T1/23: 54 tr/m²; Giá T2/23: 57,6 tr/m²; Giá T3/23: 53,9 tr/m²; Giá T4/23: 58,6 tr/m²; Giá T5/23: 48,1 tr/m²; Giá T6/23: 44,9 tr/m²; Giá T7/23: 44,4 tr/m²; Giá T8/23: 45,5 tr/m²; Giá T9/23: 45,2 tr/m²; Giá T10/23: 49,5 tr/m²; Giá T11/23: 46,3 tr/m²; Giá T12/23: 48,1 tr/m²; Giá T1/24: 50,1 tr/m²; Giá T2/24: 48,9 tr/m²; Giá T3/24: 50 tr/m²; Giá T4/24: 57,2 tr/m²; Giá T5/24: 55,8 tr/m²; Giá T6/24: 53,2 tr/m²; Giá T7/24: 58,8 tr/m²; Giá T8/24: 61,2 tr/m²; Giá T9/24: 60,8 tr/m²; Giá T10/24: 61,9 tr/m²;  ","42,7 62,8; 47,7 62,4; 42,3 60,5; 48 62,2; 51,9 61,5; 49,8 64; 52 78,8; 37,4 59,6; 32,8 53,9; 36 56,2; 36,2 57,7; 36,5 52,8; 37 57,5; 36,7 57,7; 40 57,1; 38,3 63,4; 37,5 59,6; 40 63,7; 44,2 65,4; 44,5 67,9; 43,2 67,9; 45,1 76,9; 47,8 72,3; 47,8 78,4; 48,3 78,4"
Thị trấn Quang Minh,Mê Linh,Hà Nội,Công Ty CP Đầu Tư Xây dựng Long Việt,Khu đô thị Quang Minh,"Nhà biệt thự, liền kề tại Khu đô thị Quang Minh",350 m²,"36,9 tỷ",Không có thông tin,Không có thông tin,Sổ đỏ/ Sổ hồng,Đầy đủ,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,"Giá T10/22: 46,1 tr/m²; Giá T11/22: 47,7 tr/m²; Giá T12/22: 43 tr/m²; Giá T1/23: 35,5 tr/m²; Giá T2/23: 37,7 tr/m²; Giá T3/23: 41,8 tr/m²; Giá T4/23: 45 tr/m²; Giá T5/23: 39,5 tr/m²; Giá T6/23: 40,3 tr/m²; Giá T7/23: 44,8 tr/m²; Giá T8/23: 43,6 tr/m²; Giá T9/23: 41,3 tr/m²; Giá T10/23: 46,8 tr/m²; Giá T11/23: 44,5 tr/m²; Giá T12/23: 44,6 tr/m²; Giá T1/24: 42,6 tr/m²; Giá T2/24: 42,8 tr/m²; Giá T3/24: 45,3 tr/m²; Giá T4/24: 48,2 tr/m²; Giá T5/24: 53,7 tr/m²; Giá T6/24: 42 tr/m²; Giá T7/24: 42 tr/m²; Giá T8/24: 45 tr/m²; Giá T9/24: 48,6 tr/m²; Giá T10/24: 59,4 tr/m²;  ","31,2 63,8; 27 55,1; 27,5 63,6; 26 61,5; 31,4 57,5; 31,5 63,6; 32 63,1; 30,2 62,9; 30,2 64,2; 35,5 61,8; 30,2 68,2; 35 56,1; 34,4 56,9; 30,8 61,4; 36,7 60,1; 28,5 60,6; 28,1 58,5; 34,7 62,7; 38 66,9; 36,7 73,7; 36,9 64,7; 36,5 60; 39,9 69; 35 80,2; 41,2 103,7"
Thị trấn Quang Minh,Mê Linh,Hà Nội,Công Ty CP Đầu Tư Xây dựng Long Việt,Khu đô thị Quang Minh,"Nhà biệt thự, liền kề tại Khu đô thị Quang Minh",351 m²,43 triệu/m²,Không có thông tin,Không có thông tin,Sổ đỏ/ Sổ hồng,Không có thông tin,16 m,Tây - Bắc,Đông - Nam,"Đường vào: 11,5 m","Giá T10/22: 46,1 tr/m²; Giá T11/22: 47,7 tr/m²; Giá T12/22: 43 tr/m²; Giá T1/23: 35,5 tr/m²; Giá T2/23: 37,7 tr/m²; Giá T3/23: 41,8 tr/m²; Giá T4/23: 45 tr/m²; Giá T5/23: 39,5 tr/m²; Giá T6/23: 40,3 tr/m²; Giá T7/23: 44,8 tr/m²; Giá T8/23: 43,6 tr/m²; Giá T9/23: 41,3 tr/m²; Giá T10/23: 46,8 tr/m²; Giá T11/23: 44,5 tr/m²; Giá T12/23: 44,6 tr/m²; Giá T1/24: 42,6 tr/m²; Giá T2/24: 42,8 tr/m²; Giá T3/24: 45,3 tr/m²; Giá T4/24: 48,2 tr/m²; Giá T5/24: 53,7 tr/m²; Giá T6/24: 42 tr/m²; Giá T7/24: 42 tr/m²; Giá T8/24: 45 tr/m²; Giá T9/24: 48,6 tr/m²; Giá T10/24: 59,4 tr/m²;  ","31,2 63,8; 27 55,1; 27,5 63,6; 26 61,5; 31,4 57,5; 31,5 63,6; 32 63,1; 30,2 62,9; 30,2 64,2; 35,5 61,8; 30,2 68,2; 35 56,1; 34,4 56,9; 30,8 61,4; 36,7 60,1; 28,5 60,6; 28,1 58,5; 34,7 62,7; 38 66,9; 36,7 73,7; 36,9 64,7; 36,5 60; 39,9 69; 35 80,2; 41,2 103,7"
Thị trấn Quang Minh,Mê Linh,Hà Nội,Công Ty CP Đầu Tư Xây dựng Long Việt,Long Việt Riverside,"Nhà biệt thự, liền kề tại Long Việt Riverside",84 m²,8 tỷ,3 phòng,3 phòng,Hợp đồng mua bán,Thô.,6 m,Đông,Đông,"Đường vào: 11,5 m; Số tầng: 3 tầng","Giá Q3/22: 59,1 tr/m²; Giá Q3/22: 59,1 tr/m²; Giá Q4/22: 60,7 tr/m²; Giá Q4/22: 60,7 tr/m²; Giá Q4/22: 60,7 tr/m²; Giá Q1/23: 66,7 tr/m²; Giá Q1/23: 66,7 tr/m²; Giá Q1/23: 66,7 tr/m²; Giá Q2/23: 58,6 tr/m²; Giá Q2/23: 58,6 tr/m²; Giá Q2/23: 58,6 tr/m²; Giá Q3/23: 51,3 tr/m²; Giá Q3/23: 51,3 tr/m²; Giá Q3/23: 51,3 tr/m²; Giá Q4/23: 64,4 tr/m²; Giá Q4/23: 64,4 tr/m²; Giá Q4/23: 64,4 tr/m²; Giá Q1/24: 62,9 tr/m²; Giá Q1/24: 62,9 tr/m²; Giá Q1/24: 62,9 tr/m²; Giá Q2/24: 64 tr/m²; Giá Q2/24: 64 tr/m²; Giá Q2/24: 64 tr/m²; Giá Q3/24: 74 tr/m²; Giá Q3/24: 74 tr/m²;  ","46,5 62,1; 46,5 62,1; 55 68,4; 55 68,4; 55 68,4; 56,9 72,4; 56,9 72,4; 56,9 72,4; 49,6 83,6; 49,6 83,6; 49,6 83,6; 43,5 67,1; 43,5 67,1; 43,5 67,1; 44,3 87,1; 44,3 87,1; 44,3 87,1; 46,6 86,7; 46,6 86,7; 46,6 86,7; 53,9 96,9; 53,9 96,9; 53,9 96,9; 49,1 93,4; 49,1 93,4"
Xã Thanh Lâm,Mê Linh,Hà Nội,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị HUD,HUD Me Linh Central,"Nhà biệt thự, liền kề tại HUD Me Linh Central",250 m²,Thỏa thuận,Không có thông tin,Không có thông tin,Sổ đỏ/ Sổ hồng,Không có thông tin,10 m,Đông - Bắc,Không có thông tin,"Đường vào: 13,5 m","Giá T10/22: 56,7 tr/m²; Giá T11/22: 56 tr/m²; Giá T12/22: 54,3 tr/m²; Giá T1/23: 54 tr/m²; Giá T2/23: 57,6 tr/m²; Giá T3/23: 53,9 tr/m²; Giá T4/23: 58,6 tr/m²; Giá T5/23: 48,1 tr/m²; Giá T6/23: 44,9 tr/m²; Giá T7/23: 44,4 tr/m²; Giá T8/23: 45,5 tr/m²; Giá T9/23: 45,2 tr/m²; Giá T10/23: 49,5 tr/m²; Giá T11/23: 46,3 tr/m²; Giá T12/23: 48,1 tr/m²; Giá T1/24: 50,1 tr/m²; Giá T2/24: 48,9 tr/m²; Giá T3/24: 50 tr/m²; Giá T4/24: 57,2 tr/m²; Giá T5/24: 55,8 tr/m²; Giá T6/24: 53,2 tr/m²; Giá T7/24: 58,8 tr/m²; Giá T8/24: 61,2 tr/m²; Giá T9/24: 60,8 tr/m²; Giá T10/24: 61,9 tr/m²;  ","42,7 62,8; 47,7 62,4; 42,3 60,5; 48 62,2; 51,9 61,5; 49,8 64; 52 78,8; 37,4 59,6; 32,8 53,9; 36 56,2; 36,2 57,7; 36,5 52,8; 37 57,5; 36,7 57,7; 40 57,1; 38,3 63,4; 37,5 59,6; 40 63,7; 44,2 65,4; 44,5 67,9; 43,2 67,9; 45,1 76,9; 47,8 72,3; 47,8 78,4; 48,3 78,4"
Xã Thanh Lâm,Mê Linh,Hà Nội,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị HUD,HUD Me Linh Central,"Nhà biệt thự, liền kề tại HUD Me Linh Central",298 m²,Thỏa thuận,Không có thông tin,Không có thông tin,Sổ đỏ/ Sổ hồng,Không có thông tin,10 m,Không có thông tin,Không có thông tin,"Đường vào: 13,5 m","Giá T10/22: 56,7 tr/m²; Giá T11/22: 56 tr/m²; Giá T12/22: 54,3 tr/m²; Giá T1/23: 54 tr/m²; Giá T2/23: 57,6 tr/m²; Giá T3/23: 53,9 tr/m²; Giá T4/23: 58,6 tr/m²; Giá T5/23: 48,1 tr/m²; Giá T6/23: 44,9 tr/m²; Giá T7/23: 44,4 tr/m²; Giá T8/23: 45,5 tr/m²; Giá T9/23: 45,2 tr/m²; Giá T10/23: 49,5 tr/m²; Giá T11/23: 46,3 tr/m²; Giá T12/23: 48,1 tr/m²; Giá T1/24: 50,1 tr/m²; Giá T2/24: 48,9 tr/m²; Giá T3/24: 50 tr/m²; Giá T4/24: 57,2 tr/m²; Giá T5/24: 55,8 tr/m²; Giá T6/24: 53,2 tr/m²; Giá T7/24: 58,8 tr/m²; Giá T8/24: 61,2 tr/m²; Giá T9/24: 60,8 tr/m²; Giá T10/24: 61,9 tr/m²;  ","42,7 62,8; 47,7 62,4; 42,3 60,5; 48 62,2; 51,9 61,5; 49,8 64; 52 78,8; 37,4 59,6; 32,8 53,9; 36 56,2; 36,2 57,7; 36,5 52,8; 37 57,5; 36,7 57,7; 40 57,1; 38,3 63,4; 37,5 59,6; 40 63,7; 44,2 65,4; 44,5 67,9; 43,2 67,9; 45,1 76,9; 47,8 72,3; 47,8 78,4; 48,3 78,4"
Xã Thanh Lâm,Mê Linh,Hà Nội,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị HUD,HUD Me Linh Central,"Nhà biệt thự, liền kề tại HUD Me Linh Central",300 m²,Thỏa thuận,Không có thông tin,Không có thông tin,Hợp đồng mua bán,Không có thông tin,15 m,Tây - Bắc,Không có thông tin,Đường vào: 24 m,"Giá T10/22: 56,7 tr/m²; Giá T11/22: 56 tr/m²; Giá T12/22: 54,3 tr/m²; Giá T1/23: 54 tr/m²; Giá T2/23: 57,6 tr/m²; Giá T3/23: 53,9 tr/m²; Giá T4/23: 58,6 tr/m²; Giá T5/23: 48,1 tr/m²; Giá T6/23: 44,9 tr/m²; Giá T7/23: 44,4 tr/m²; Giá T8/23: 45,5 tr/m²; Giá T9/23: 45,2 tr/m²; Giá T10/23: 49,5 tr/m²; Giá T11/23: 46,3 tr/m²; Giá T12/23: 48,1 tr/m²; Giá T1/24: 50,1 tr/m²; Giá T2/24: 48,9 tr/m²; Giá T3/24: 50 tr/m²; Giá T4/24: 57,2 tr/m²; Giá T5/24: 55,8 tr/m²; Giá T6/24: 53,2 tr/m²; Giá T7/24: 58,8 tr/m²; Giá T8/24: 61,2 tr/m²; Giá T9/24: 60,8 tr/m²; Giá T10/24: 61,9 tr/m²;  ","42,7 62,8; 47,7 62,4; 42,3 60,5; 48 62,2; 51,9 61,5; 49,8 64; 52 78,8; 37,4 59,6; 32,8 53,9; 36 56,2; 36,2 57,7; 36,5 52,8; 37 57,5; 36,7 57,7; 40 57,1; 38,3 63,4; 37,5 59,6; 40 63,7; 44,2 65,4; 44,5 67,9; 43,2 67,9; 45,1 76,9; 47,8 72,3; 47,8 78,4; 48,3 78,4"
